,fx,fy,fz,perimeter,nb_neighbor,aniso,area,orient_x,orient_y,orient_z,intensity,intensity_norm
50,123.5,92.16666666666667,27.333333333333332,139.52661950867295,6.0,2.3685947636503015,69.76330975433648,2.08201492383771,0.5193337726599794,1.0028696046263628,544.725500782904,37.82925794563777
51,109.6,110.2,30.2,149.3376793316159,5.0,2.2720460410741157,74.66883966580795,1.9580534528081208,0.7552911277762582,0.8704913560795572,0.0,0.0
52,74.0,108.83333333333333,51.166666666666664,131.6877885061309,6.0,1.7959209622454317,65.84389425306544,1.2248166819770592,0.8497838976761564,1.0015106217277903,317.83093318911733,22.072233331161193
53,175.16666666666666,169.33333333333334,25.166666666666668,117.79778381847612,6.0,2.2893846832002556,58.89889190923806,2.2216644252225897,0.0091090232499872,0.5526358973752481,937.9451108020403,65.13696804057125
54,388.5,108.75,17.75,121.56284184616274,8.0,1.6696182584882306,60.78142092308137,1.35113533987575,0.9262149459395743,-0.3227759227920595,2007.4485839257572,139.41019868683944
55,367.5,159.16666666666666,20.166666666666668,120.71200158540933,6.0,2.0884479659319384,60.35600079270466,1.96446052604096,0.7062157911983098,-0.06139221688675796,1725.1330920034166,119.80438704293736
56,383.4,168.4,30.4,109.44454130256813,5.0,1.8734495758186505,54.72227065128406,1.7672858073520796,0.6034997028899298,-0.14933953555155968,1844.6679121857928,128.10565720500148
57,308.4,186.6,30.2,120.97561165570991,5.0,2.8949693154211373,60.487805827854956,2.885490634238379,0.2010852162500651,0.11981599541877129,756.182171093647,52.51417523703299
58,152.5,79.33333333333333,24.666666666666668,122.85691376983597,6.0,3.6589008796690137,61.428456884917985,3.5762179286719564,0.22139347616193442,-0.7410842749653241,1572.9298517173688,109.23441073621497
59,349.5,180.16666666666666,31.5,104.64998728631389,6.0,1.7903629739160563,52.324993643156944,1.6868491638378356,0.561667377760219,0.21087729510096523,1146.7515279770637,79.63783463239709
60,111.16666666666667,136.16666666666666,30.833333333333332,147.4662901187644,6.0,2.0677131298267013,73.7331450593822,1.8559128263451965,0.21485236190744839,0.8859252964262323,184.65887585071687,12.823905318308734
61,418.7142857142857,68.14285714285714,29.428571428571427,88.65798144396946,7.0,3.1461200694626514,44.32899072198473,2.9230279213709194,0.22938601671032113,1.1407722461996768,2479.8456551347294,172.2165032087387
62,209.28571428571428,80.42857142857143,17.142857142857142,135.24858928128512,7.0,4.738504307684151,67.62429464064256,4.729710015949381,0.21641592248979005,-0.19086746045947856,2833.227222528854,196.75760225215194
63,200.66666666666666,178.16666666666666,32.833333333333336,119.45571759307508,6.0,2.115708973702649,59.72785879653754,2.048642678335538,0.22129463597219962,0.47991282749895386,1294.1712593264665,89.87561317494372
64,444.5,40.75,40.5,73.45326719860289,4.0,1.7233329331266967,36.726633599301444,1.4797052825384955,0.19454878925635777,0.8616840742555362,2140.8267777137303,148.67284214648421
65,459.8,47.6,50.4,85.42004971419638,5.0,1.9969114530861731,42.71002485709819,1.578780972378619,0.5176792227765715,1.1077518743055226,1273.0401844799053,88.40813482136885
66,239.8,180.6,54.0,102.27668300265475,5.0,2.3931933617334944,51.138341501327375,2.386188445170451,0.17936631180694784,0.03615102998618864,1478.4944311139466,102.67620503430234
67,268.5,186.33333333333334,36.666666666666664,106.86567312543733,6.0,1.7306227503292162,53.43283656271866,1.4917088943992982,0.18780601496309526,0.8570814308283463,1587.1694936839772,110.2233034688558
68,412.6666666666667,147.83333333333334,29.666666666666668,140.86125853569519,6.0,2.190477691616994,70.43062926784759,1.8650165074038072,1.052773552748813,-0.45997151130875635,318.8031063359308,22.139747315150874
69,446.8,147.4,48.6,125.38568274782168,5.0,1.6356614279614383,62.69284137391084,1.3866709970163245,0.6105958646291099,0.6162017064666682,268.72734735483346,18.662163099620475
70,465.0,124.75,51.75,122.55151294272821,4.0,2.118402014116643,61.275756471364105,1.6863538127449864,0.7950398847294248,-1.005857590985583,1562.4891303278368,108.50933959117864
71,475.0,104.75,55.0,117.82878603192742,4.0,1.9282404554197035,58.91439301596371,1.5017367070373062,0.42131257517947784,-1.133752102820352,543.739560656325,37.76078789363231
72,467.57142857142856,87.0,50.0,126.73936384485823,7.0,3.138079158450117,63.369681922429116,2.4177702746916503,0.965887912244986,1.751852803318668,590.8372315711081,41.03155443405201
73,83.8,88.2,49.6,110.01943650168309,5.0,1.6766799988000518,55.009718250841544,1.1832876549699511,0.32929913355871027,1.1413361575843193,54.20434957917405,3.7643002192095136
74,441.625,113.75,35.0,124.04153571155467,8.0,1.75958715659093,62.020767855777336,1.3694989020671233,0.9157584794793292,0.6180664415242141,1050.1269655212031,72.92760077741202
75,465.0,73.75,50.75,86.79740353064537,4.0,2.5187268229193895,43.398701765322684,1.9880541009611945,0.7646928233652037,1.344198864022259,2316.059057447131,160.84210373036382
76,484.0,63.0,66.33333333333333,95.36772021745365,6.0,2.001606383144871,47.683860108726826,1.3356356323548892,0.7775848784441088,1.2719541373199381,1297.022148665932,90.07359734870116
